Time (UTC),Channel1,Channel2,Channel3
05/22/21 18:12:40,,161.4,153.5
05/22/21 18:12:45,,,153.5
05/22/21 18:13:10,241.5,,
05/22/21 18:13:15,241.5,,
05/22/21 18:13:35,,161.4,
05/22/21 18:13:40,,161.4,153.5
05/22/21 18:13:45,,,153.5
05/22/21 18:14:10,241.3,,
05/22/21 18:14:15,241.3,,
05/22/21 18:14:35,,161.4,
05/22/21 18:14:40,,161.4,153.6
05/22/21 18:14:45,,,153.6
05/22/21 18:15:10,242.0,,
05/22/21 18:15:15,242.0,,
05/22/21 18:15:35,,161.4,
05/22/21 18:15:40,,161.4,153.6
05/22/21 18:15:45,,,153.6
05/22/21 18:16:10,242.4,,
05/22/21 18:16:15,242.4,,
05/22/21 18:16:35,,161.5,
05/22/21 18:16:40,,161.5,153.7
05/22/21 18:16:45,,,153.7
05/22/21 18:17:10,241.2,,
05/22/21 18:17:15,241.2,,
05/22/21 18:17:35,,161.5,
05/22/21 18:17:40,,161.5,153.7
05/22/21 18:17:45,,,153.7
05/22/21 18:18:10,238.5,,
05/22/21 18:18:15,238.5,,
05/22/21 18:18:35,,161.5,
05/22/21 18:18:40,,161.5,153.8
05/22/21 18:18:45,,,153.8
05/22/21 18:19:10,237.2,,
05/22/21 18:19:15,237.2,,
05/22/21 18:19:35,,161.5,
05/22/21 18:19:40,,161.5,153.8
05/22/21 18:19:45,,,153.8
05/22/21 18:20:10,236.1,,
05/22/21 18:20:15,236.1,,
05/22/21 18:20:35,,161.5,
05/22/21 18:20:40,,161.5,153.9
05/22/21 18:20:45,,,153.9
05/22/21 18:21:10,235.3,,
05/22/21 18:21:15,235.3,,
05/22/21 18:21:35,,161.5,
05/22/21 18:21:40,,161.5,153.9
05/22/21 18:21:45,,,153.9
05/22/21 18:22:10,235.1,,
05/22/21 18:22:15,235.1,,
05/22/21 18:22:35,,161.5,
05/22/21 18:22:40,,161.5,154.0
05/22/21 18:22:45,,,154.0
05/22/21 18:23:10,234.4,,
05/22/21 18:23:15,234.4,,
05/22/21 18:23:35,,161.4,
05/22/21 18:23:40,,161.4,154.0
05/22/21 18:23:45,,,154.0
05/22/21 18:24:10,238.7,,
05/22/21 18:24:15,238.7,,
05/22/21 18:24:35,,161.5,
05/22/21 18:24:40,,161.5,154.0
05/22/21 18:24:45,,,154.0
05/22/21 18:25:10,244.1,,
05/22/21 18:25:15,244.1,,
05/22/21 18:25:35,,161.5,
05/22/21 18:25:40,,161.5,154.1
05/22/21 18:25:45,,,154.1
05/22/21 18:26:10,247.1,,
05/22/21 18:26:15,247.1,,
05/22/21 18:26:35,,161.5,
05/22/21 18:26:40,,161.5,154.1
05/22/21 18:26:45,,,154.1
05/22/21 18:27:10,247.2,,
05/22/21 18:27:15,247.2,,
05/22/21 18:27:35,,161.5,
05/22/21 18:27:40,,161.5,154.2
05/22/21 18:27:45,,,154.2
05/22/21 18:28:10,249.0,,
05/22/21 18:28:15,249.0,,
05/22/21 18:28:35,,161.6,
05/22/21 18:28:40,,161.6,154.2
05/22/21 18:28:45,,,154.2
05/22/21 18:29:10,249.6,,
05/22/21 18:29:15,249.6,,
05/22/21 18:29:35,,161.6,
05/22/21 18:29:40,,161.6,154.3
05/22/21 18:29:45,,,154.3
05/22/21 18:30:10,249.0,,
05/22/21 18:30:15,249.0,,
05/22/21 18:30:35,,161.6,
05/22/21 18:30:40,,161.6,154.3
05/22/21 18:30:45,,,154.3
05/22/21 18:31:10,249.1,,
05/22/21 18:31:15,249.1,,
05/22/21 18:31:35,,161.6,
05/22/21 18:31:40,,161.6,154.4
05/22/21 18:31:45,,,154.4
05/22/21 18:32:10,249.9,,
05/22/21 18:32:15,249.9,,
05/22/21 18:32:35,,161.6,
05/22/21 18:32:40,,161.6,154.4
05/22/21 18:32:45,,,154.4
05/22/21 18:33:10,250.4,,
05/22/21 18:33:15,250.4,,
05/22/21 18:33:35,,161.6,
05/22/21 18:33:40,,161.6,154.5
05/22/21 18:33:45,,,154.5
05/22/21 18:34:10,250.0,,
05/22/21 18:34:15,250.0,,
05/22/21 18:34:35,,161.6,
05/22/21 18:34:40,,161.6,154.5
05/22/21 18:34:45,,,154.5
05/22/21 18:35:10,251.4,,
05/22/21 18:35:15,251.4,,
05/22/21 18:35:35,,161.6,
05/22/21 18:35:40,,161.6,154.6
05/22/21 18:35:45,,,154.6
05/22/21 18:36:10,251.9,,
05/22/21 18:36:15,251.9,,
05/22/21 18:36:35,,161.6,
05/22/21 18:36:40,,161.6,154.6
05/22/21 18:36:45,,,154.6
05/22/21 18:37:10,251.4,,
05/22/21 18:37:15,251.4,,
05/22/21 18:37:35,,161.6,
05/22/21 18:37:40,,161.6,154.6
05/22/21 18:37:45,,,154.6
05/22/21 18:38:10,251.8,,
05/22/21 18:38:15,251.8,,
05/22/21 18:38:35,,161.6,
05/22/21 18:38:40,,161.6,154.7
05/22/21 18:38:45,,,154.7
05/22/21 18:39:10,250.9,,
05/22/21 18:39:15,250.9,,
05/22/21 18:39:35,,161.7,
05/22/21 18:39:40,,161.7,154.7
05/22/21 18:39:45,,,154.7
05/22/21 18:40:10,251.6,,
05/22/21 18:40:15,251.6,,
05/22/21 18:40:35,,161.7,
05/22/21 18:40:40,,161.7,154.8
05/22/21 18:40:45,,,154.8
05/22/21 18:41:10,251.4,,
05/22/21 18:41:15,251.4,,
05/22/21 18:41:35,,161.7,
05/22/21 18:41:40,,161.7,154.8
05/22/21 18:41:45,,,154.8
05/22/21 18:42:10,251.5,,
05/22/21 18:42:15,251.5,,
05/22/21 18:42:35,,161.8,
05/22/21 18:42:40,,161.8,154.8
05/22/21 18:42:45,,,154.8
05/22/21 18:43:10,252.0,,
05/22/21 18:43:15,252.0,,
05/22/21 18:43:35,,161.8,
05/22/21 18:43:40,,161.8,154.9
05/22/21 18:43:45,,,154.9
05/22/21 18:44:10,252.0,,
05/22/21 18:44:15,252.0,,
05/22/21 18:44:35,,161.8,
05/22/21 18:44:40,,161.8,154.9
05/22/21 18:44:45,,,154.9
05/22/21 18:45:10,251.2,,
05/22/21 18:45:15,251.2,,
05/22/21 18:45:35,,161.8,
05/22/21 18:45:40,,161.8,154.9
05/22/21 18:45:45,,,154.9
05/22/21 18:46:10,249.2,,
05/22/21 18:46:15,249.2,,
05/22/21 18:46:35,,161.8,
05/22/21 18:46:40,,161.8,155.0
05/22/21 18:46:45,,,155.0
05/22/21 18:47:10,237.7,,
05/22/21 18:47:15,237.7,,
05/22/21 18:47:35,,161.9,
05/22/21 18:47:40,,161.9,155.0
05/22/21 18:47:45,,,155.0
05/22/21 18:48:10,231.2,,
05/22/21 18:48:15,231.2,,
05/22/21 18:48:35,,161.9,
05/22/21 18:48:40,,161.9,155.0
05/22/21 18:48:45,,,155.0
05/22/21 18:49:10,228.3,,
05/22/21 18:49:15,228.3,,
05/22/21 18:49:35,,161.9,
05/22/21 18:49:40,,161.9,155.1
05/22/21 18:49:45,,,155.1
05/22/21 18:50:10,227.5,,
05/22/21 18:50:15,227.5,,
05/22/21 18:50:35,,161.9,
05/22/21 18:50:40,,161.9,155.1
05/22/21 18:50:45,,,155.1
05/22/21 18:51:10,227.1,,
05/22/21 18:51:15,227.1,,
05/22/21 18:51:35,,161.9,
05/22/21 18:51:40,,161.9,155.2
05/22/21 18:51:45,,,155.2
05/22/21 18:52:10,227.4,,
05/22/21 18:52:15,227.4,,
05/22/21 18:52:35,,161.9,
05/22/21 18:52:40,,161.9,155.2
05/22/21 18:52:45,,,155.2
05/22/21 18:53:10,227.9,,
05/22/21 18:53:15,227.9,,
05/22/21 18:53:35,,161.9,
05/22/21 18:53:40,,161.9,155.2
05/22/21 18:53:45,,,155.2
05/22/21 18:54:10,228.2,,
05/22/21 18:54:15,228.2,,
05/22/21 18:54:35,,161.9,
05/22/21 18:54:40,,161.9,155.3
05/22/21 18:54:45,,,155.3
05/22/21 18:55:10,228.4,,
05/22/21 18:55:15,228.4,,
05/22/21 18:55:35,,161.9,
05/22/21 18:55:40,,161.9,155.3
05/22/21 18:55:45,,,155.3
05/22/21 18:56:10,229.0,,
05/22/21 18:56:15,229.0,,
05/22/21 18:56:35,,161.9,
05/22/21 18:56:40,,161.9,155.3
05/22/21 18:56:45,,,155.3
05/22/21 18:57:10,229.5,,
05/22/21 18:57:15,229.5,,
05/22/21 18:57:35,,161.8,
05/22/21 18:57:40,,161.8,155.4
05/22/21 18:57:45,,,155.4
05/22/21 18:58:10,229.4,,
05/22/21 18:58:15,229.4,,
05/22/21 18:58:35,,161.8,
05/22/21 18:58:40,,161.8,155.4
05/22/21 18:58:45,,,155.4
05/22/21 18:59:10,229.9,,
05/22/21 18:59:15,229.9,,
05/22/21 18:59:35,,161.8,
05/22/21 18:59:40,,161.8,155.4
05/22/21 18:59:45,,,155.4
05/22/21 19:00:10,231.7,,
05/22/21 19:00:15,231.7,,
05/22/21 19:00:35,,161.7,
05/22/21 19:00:40,,161.7,155.4
05/22/21 19:00:45,,,155.4
05/22/21 19:01:10,233.1,,
05/22/21 19:01:15,233.1,,
05/22/21 19:01:35,,161.7,
05/22/21 19:01:40,,161.7,155.5
05/22/21 19:01:45,,,155.5
05/22/21 19:02:10,233.9,,
05/22/21 19:02:15,233.9,,
05/22/21 19:02:35,,161.6,
05/22/21 19:02:40,,161.6,155.5
05/22/21 19:02:45,,,155.5
05/22/21 19:03:10,235.2,,
05/22/21 19:03:15,235.2,,
05/22/21 19:03:35,,161.6,
05/22/21 19:03:40,,161.6,155.5
05/22/21 19:03:45,,,155.5
05/22/21 19:04:10,235.1,,
05/22/21 19:04:15,235.1,,
05/22/21 19:04:35,,161.6,
05/22/21 19:04:40,,161.6,155.5
05/22/21 19:04:45,,,155.5
05/22/21 19:05:10,235.9,,
05/22/21 19:05:15,235.9,,
05/22/21 19:05:35,,161.6,
05/22/21 19:05:40,,161.6,155.5
05/22/21 19:05:45,,,155.5
05/22/21 19:06:10,235.5,,
05/22/21 19:06:15,235.5,,
05/22/21 19:06:35,,161.6,
05/22/21 19:06:40,,161.6,155.5
05/22/21 19:06:45,,,155.5
05/22/21 19:07:10,236.3,,
05/22/21 19:07:15,236.3,,
05/22/21 19:07:35,,161.6,
05/22/21 19:07:40,,161.6,155.6
05/22/21 19:07:45,,,155.6
05/22/21 19:08:10,237.3,,
05/22/21 19:08:15,237.3,,
05/22/21 19:08:35,,161.6,
05/22/21 19:08:40,,161.6,155.6
05/22/21 19:08:45,,,155.6
05/22/21 19:09:10,238.5,,
05/22/21 19:09:15,238.5,,
05/22/21 19:09:35,,161.6,
05/22/21 19:09:40,,161.6,155.6
05/22/21 19:09:45,,,155.6
05/22/21 19:10:10,239.3,,
05/22/21 19:10:15,239.3,,
05/22/21 19:10:35,,161.6,
05/22/21 19:10:40,,161.6,155.6
05/22/21 19:10:45,,,155.6
05/22/21 19:11:10,238.9,,
05/22/21 19:11:15,238.9,,
05/22/21 19:11:35,,161.6,
05/22/21 19:11:40,,161.6,155.6
05/22/21 19:11:45,,,155.6
05/22/21 19:12:10,239.7,,
05/22/21 19:12:15,239.7,,
05/22/21 19:12:35,,161.7,
05/22/21 19:12:40,,161.7,155.6
05/22/21 19:12:45,,,155.6
05/22/21 19:13:10,241.3,,
05/22/21 19:13:15,241.3,,
05/22/21 19:13:35,,161.7,
05/22/21 19:13:40,,161.7,155.6
05/22/21 19:13:45,,,155.6
05/22/21 19:14:10,241.1,,
05/22/21 19:14:15,241.1,,
05/22/21 19:14:35,,161.7,
05/22/21 19:14:40,,161.7,155.6
05/22/21 19:14:45,,,155.6
05/22/21 19:15:10,242.2,,
05/22/21 19:15:15,242.2,,
05/22/21 19:15:35,,161.7,
05/22/21 19:15:40,,161.7,155.6
05/22/21 19:15:45,,,155.6
05/22/21 19:16:10,244.0,,
05/22/21 19:16:15,244.0,,
05/22/21 19:16:35,,161.7,
05/22/21 19:16:40,,161.7,155.6
05/22/21 19:16:45,,,155.6
05/22/21 19:17:10,245.0,,
05/22/21 19:17:15,245.0,,
05/22/21 19:17:35,,161.7,
05/22/21 19:17:40,,161.7,155.6
05/22/21 19:17:45,,,155.6
05/22/21 19:18:10,245.3,,
05/22/21 19:18:15,245.3,,
05/22/21 19:18:35,,161.7,
05/22/21 19:18:40,,161.7,155.6
05/22/21 19:18:45,,,155.6
05/22/21 19:19:10,245.6,,
05/22/21 19:19:15,245.6,,
05/22/21 19:19:35,,161.7,
05/22/21 19:19:40,,161.7,155.6
05/22/21 19:19:45,,,155.6
05/22/21 19:20:10,246.7,,
05/22/21 19:20:15,246.7,,
05/22/21 19:20:35,,161.7,
05/22/21 19:20:40,,161.7,155.6
05/22/21 19:20:45,,,155.6
05/22/21 19:21:10,247.2,,
05/22/21 19:21:15,247.2,,
05/22/21 19:21:35,,161.8,
05/22/21 19:21:40,,161.8,155.6
05/22/21 19:21:45,,,155.6
05/22/21 19:22:10,248.1,,
05/22/21 19:22:15,248.1,,
05/22/21 19:22:35,,161.8,
05/22/21 19:22:40,,161.8,155.6
05/22/21 19:22:45,,,155.6
05/22/21 19:23:10,247.9,,
05/22/21 19:23:15,247.9,,
05/22/21 19:23:35,,161.8,
05/22/21 19:23:40,,161.8,155.6
05/22/21 19:23:45,,,155.6
05/22/21 19:24:10,247.4,,
05/22/21 19:24:15,247.4,,
05/22/21 19:24:35,,161.8,
05/22/21 19:24:40,,161.8,155.6
05/22/21 19:24:45,,,155.6
05/22/21 19:25:10,246.8,,
05/22/21 19:25:15,246.8,,
05/22/21 19:25:35,,161.8,
05/22/21 19:25:40,,161.8,155.7
05/22/21 19:25:45,,,155.7
05/22/21 19:26:10,247.0,,
05/22/21 19:26:15,247.0,,
05/22/21 19:26:35,,161.9,
05/22/21 19:26:40,,161.9,155.7
05/22/21 19:26:45,,,155.7
05/22/21 19:27:10,247.8,,
05/22/21 19:27:15,247.8,,
05/22/21 19:27:35,,161.9,
05/22/21 19:27:40,,161.9,155.7
05/22/21 19:27:45,,,155.7
05/22/21 19:28:10,248.9,,
05/22/21 19:28:15,248.9,,
05/22/21 19:28:35,,162.0,
05/22/21 19:28:40,,162.0,155.7
05/22/21 19:28:45,,,155.7
05/22/21 19:29:10,248.6,,
05/22/21 19:29:15,248.6,,
05/22/21 19:29:35,,162.0,
05/22/21 19:29:40,,162.0,155.7
05/22/21 19:29:45,,,155.7
05/22/21 19:30:10,247.4,,
05/22/21 19:30:15,247.4,,
05/22/21 19:30:35,,162.0,
05/22/21 19:30:40,,162.0,155.7
05/22/21 19:30:45,,,155.7
05/22/21 19:31:10,248.2,,
05/22/21 19:31:15,248.2,,
05/22/21 19:31:35,,162.1,
05/22/21 19:31:40,,162.1,155.8
05/22/21 19:31:45,,,155.8
05/22/21 19:32:10,248.6,,
05/22/21 19:32:15,248.6,,
05/22/21 19:32:35,,162.1,
05/22/21 19:32:40,,162.1,155.8
05/22/21 19:32:45,,,155.8
05/22/21 19:33:10,247.8,,
05/22/21 19:33:15,247.8,,
05/22/21 19:33:35,,162.1,
05/22/21 19:33:40,,162.1,155.8
05/22/21 19:33:45,,,155.8
05/22/21 19:34:10,248.0,,
05/22/21 19:34:15,248.0,,
05/22/21 19:34:35,,162.2,
05/22/21 19:34:40,,162.2,155.8
05/22/21 19:34:45,,,155.8
05/22/21 19:35:10,247.7,,
05/22/21 19:35:15,247.7,,
05/22/21 19:35:35,,162.2,
05/22/21 19:35:40,,162.2,155.9
05/22/21 19:35:45,,,155.9
05/22/21 19:36:10,247.1,,
05/22/21 19:36:15,247.1,,
05/22/21 19:36:35,,162.2,
05/22/21 19:36:40,,162.2,155.9
05/22/21 19:36:45,,,155.9
05/22/21 19:37:10,247.7,,
05/22/21 19:37:15,247.7,,
05/22/21 19:37:35,,162.2,
05/22/21 19:37:40,,162.2,155.9
05/22/21 19:37:45,,,155.9
05/22/21 19:38:10,247.1,,
05/22/21 19:38:15,247.1,,
05/22/21 19:38:35,,162.3,
05/22/21 19:38:40,,162.3,156.0
05/22/21 19:38:45,,,156.0
05/22/21 19:39:10,246.2,,
05/22/21 19:39:15,246.2,,
05/22/21 19:39:35,,162.3,
05/22/21 19:39:40,,162.3,156.0
05/22/21 19:39:45,,,156.0
05/22/21 19:40:10,246.2,,
05/22/21 19:40:15,246.2,,
05/22/21 19:40:35,,162.3,
05/22/21 19:40:40,,162.3,156.0
05/22/21 19:40:45,,,156.0
05/22/21 19:41:10,246.3,,
05/22/21 19:41:15,246.3,,
05/22/21 19:41:35,,162.3,
05/22/21 19:41:40,,162.3,156.1
05/22/21 19:41:45,,,156.1
05/22/21 19:42:10,246.6,,
05/22/21 19:42:15,246.6,,
05/22/21 19:42:35,,162.3,
05/22/21 19:42:40,,162.3,156.1
05/22/21 19:42:45,,,156.1
05/22/21 19:43:10,248.0,,
05/22/21 19:43:15,248.0,,
05/22/21 19:43:35,,162.4,
05/22/21 19:43:40,,162.4,156.1
05/22/21 19:43:45,,,156.1
05/22/21 19:44:10,247.1,,
05/22/21 19:44:15,247.1,,
05/22/21 19:44:35,,162.4,
05/22/21 19:44:40,,162.4,156.2
05/22/21 19:44:45,,,156.2
05/22/21 19:45:10,247.2,,
05/22/21 19:45:15,247.2,,
05/22/21 19:45:35,,162.4,
05/22/21 19:45:40,,162.4,156.2
05/22/21 19:45:45,,,156.2
05/22/21 19:46:10,247.6,,
05/22/21 19:46:15,247.6,,
05/22/21 19:46:35,,162.5,
05/22/21 19:46:40,,162.5,156.3
05/22/21 19:46:45,,,156.3
05/22/21 19:47:10,246.2,,
05/22/21 19:47:15,246.2,,
05/22/21 19:47:35,,162.5,
05/22/21 19:47:40,,162.5,156.3
05/22/21 19:47:45,,,156.3
05/22/21 19:48:10,245.1,,
05/22/21 19:48:15,245.1,,
05/22/21 19:48:35,,162.6,
05/22/21 19:48:40,,162.6,156.4
05/22/21 19:48:45,,,156.4
05/22/21 19:49:10,244.8,,
05/22/21 19:49:15,244.8,,
05/22/21 19:49:35,,162.6,
05/22/21 19:49:40,,162.6,156.4
05/22/21 19:49:45,,,156.4
05/22/21 19:50:10,244.4,,
05/22/21 19:50:15,244.4,,
05/22/21 19:50:35,,162.6,
05/22/21 19:50:40,,162.6,156.5
05/22/21 19:50:45,,,156.5
05/22/21 19:51:10,243.2,,
05/22/21 19:51:15,243.2,,
05/22/21 19:51:35,,162.6,
05/22/21 19:51:40,,162.6,156.5
05/22/21 19:51:45,,,156.5
05/22/21 19:52:10,242.5,,
05/22/21 19:52:15,242.5,,
05/22/21 19:52:35,,162.7,
05/22/21 19:52:40,,162.7,156.6
05/22/21 19:52:45,,,156.6
05/22/21 19:53:10,242.1,,
05/22/21 19:53:15,242.1,,
05/22/21 19:53:35,,162.7,
05/22/21 19:53:40,,162.7,156.6
05/22/21 19:53:45,,,156.6
05/22/21 19:54:10,241.3,,
05/22/21 19:54:15,241.3,,
05/22/21 19:54:35,,162.7,
05/22/21 19:54:40,,162.7,156.7
05/22/21 19:54:45,,,156.7
05/22/21 19:55:10,239.9,,
05/22/21 19:55:15,239.9,,
05/22/21 19:55:35,,162.8,
05/22/21 19:55:40,,162.8,156.7
05/22/21 19:55:45,,,156.7
05/22/21 19:56:10,239.9,,
05/22/21 19:56:15,239.9,,
05/22/21 19:56:35,,162.8,
05/22/21 19:56:40,,162.8,156.8
05/22/21 19:56:45,,,156.8
05/22/21 19:57:10,239.7,,
05/22/21 19:57:15,239.7,,
05/22/21 19:57:35,,162.8,
05/22/21 19:57:40,,162.8,156.8
05/22/21 19:57:45,,,156.8
05/22/21 19:58:10,239.3,,
05/22/21 19:58:15,239.3,,
05/22/21 19:58:35,,162.9,
05/22/21 19:58:40,,162.9,156.9
05/22/21 19:58:45,,,156.9
05/22/21 19:59:10,239.6,,
05/22/21 19:59:15,239.6,,
05/22/21 19:59:35,,162.9,
05/22/21 19:59:40,,162.9,156.9
05/22/21 19:59:45,,,156.9
05/22/21 20:00:10,240.1,,
05/22/21 20:00:15,240.1,,
05/22/21 20:00:35,,162.9,
05/22/21 20:00:40,,162.9,157.0
05/22/21 20:00:45,,,157.0
05/22/21 20:01:10,241.1,,
05/22/21 20:01:15,241.1,,
05/22/21 20:01:35,,162.9,
05/22/21 20:01:40,,162.9,157.0
05/22/21 20:01:45,,,157.0
05/22/21 20:02:10,236.6,,
05/22/21 20:02:15,236.6,,
05/22/21 20:02:35,,163.0,
05/22/21 20:02:40,,163.0,157.1
05/22/21 20:02:45,,,157.1
05/22/21 20:03:10,233.3,,
05/22/21 20:03:15,233.3,,
05/22/21 20:03:35,,163.0,
05/22/21 20:03:40,,163.0,157.1
05/22/21 20:03:45,,,157.1
05/22/21 20:04:10,233.3,,
05/22/21 20:04:15,233.3,,
05/22/21 20:04:35,,163.0,
05/22/21 20:04:40,,163.0,157.2
05/22/21 20:04:45,,,157.2
05/22/21 20:05:10,231.1,,
05/22/21 20:05:15,231.1,,
05/22/21 20:05:35,,163.0,
05/22/21 20:05:40,,163.0,157.2
05/22/21 20:05:45,,,157.2
05/22/21 20:06:10,230.1,,
05/22/21 20:06:15,230.1,,
05/22/21 20:06:35,,163.0,
05/22/21 20:06:40,,163.0,157.3
05/22/21 20:06:45,,,157.3
05/22/21 20:07:10,229.4,,
05/22/21 20:07:15,229.4,,
05/22/21 20:07:35,,163.0,
05/22/21 20:07:40,,163.0,157.3
05/22/21 20:07:45,,,157.3
05/22/21 20:08:10,228.4,,
05/22/21 20:08:15,228.4,,
05/22/21 20:08:35,,163.0,
05/22/21 20:08:40,,163.0,157.4
05/22/21 20:08:45,,,157.4
05/22/21 20:09:10,228.0,,
05/22/21 20:09:15,228.0,,
05/22/21 20:09:35,,163.0,
05/22/21 20:09:40,,163.0,157.4
05/22/21 20:09:45,,,157.4
05/22/21 20:10:10,227.9,,
05/22/21 20:10:15,227.9,,
05/22/21 20:10:35,,163.0,
05/22/21 20:10:40,,163.0,157.5
05/22/21 20:10:45,,,157.5
05/22/21 20:11:10,228.7,,
05/22/21 20:11:15,228.7,,
05/22/21 20:11:35,,163.1,
05/22/21 20:11:40,,163.1,157.5
05/22/21 20:11:45,,,157.5
05/22/21 20:12:10,228.7,,
05/22/21 20:12:15,228.7,,
05/22/21 20:12:35,,163.1,
05/22/21 20:12:40,,163.1,157.5
05/22/21 20:12:45,,,157.5
05/22/21 20:13:10,227.4,,
05/22/21 20:13:15,227.4,,
05/22/21 20:13:35,,163.2,
05/22/21 20:13:40,,163.2,157.6
05/22/21 20:13:45,,,157.6
05/22/21 20:14:10,229.0,,
05/22/21 20:14:15,229.0,,
05/22/21 20:14:35,,163.3,
05/22/21 20:14:40,,163.3,157.6
05/22/21 20:14:45,,,157.6
05/22/21 20:15:10,227.8,,
05/22/21 20:15:15,227.8,,
05/22/21 20:15:35,,163.3,
05/22/21 20:15:40,,163.3,157.6
05/22/21 20:15:45,,,157.6
05/22/21 20:16:10,224.9,,
05/22/21 20:16:15,224.9,,
05/22/21 20:16:35,,163.4,
05/22/21 20:16:40,,163.4,157.7
05/22/21 20:16:45,,,157.7
05/22/21 20:17:10,224.5,,
05/22/21 20:17:15,224.5,,
05/22/21 20:17:35,,163.4,
05/22/21 20:17:40,,163.4,157.7
05/22/21 20:17:45,,,157.7
05/22/21 20:18:10,193.2,,
05/22/21 20:18:15,193.2,,
05/22/21 20:18:35,,173.2,
05/22/21 20:18:40,,173.2,157.8
05/22/21 20:18:45,,,157.8
05/22/21 20:19:10,169.9,,
05/22/21 20:19:15,169.9,,
05/22/21 20:19:35,,177.9,
05/22/21 20:19:40,,177.9,102.8
05/22/21 20:19:45,,,102.8
05/22/21 20:20:35,,178.5,
05/22/21 20:20:40,,178.5,161.0
05/22/21 20:20:45,,,161.0
05/22/21 20:25:25,,178.0,169.0
05/22/21 20:25:30,,178.0,169.0
05/22/21 20:26:25,,177.3,168.8
05/22/21 20:26:30,,177.3,168.8
05/22/21 20:27:25,,176.6,168.5
05/22/21 20:27:30,,176.6,168.5
05/22/21 20:28:25,,176.0,168.2
05/22/21 20:28:30,,176.0,168.2
05/22/21 20:29:25,,175.4,167.8
05/22/21 20:29:30,,175.4,167.8
05/22/21 20:30:25,,174.9,167.4
05/22/21 20:30:30,,174.9,167.4
05/22/21 20:31:25,,174.6,167.0
05/22/21 20:31:30,,174.6,167.0
05/22/21 20:32:25,,174.4,166.7
05/22/21 20:32:30,,174.4,166.7
05/22/21 20:33:25,,174.3,166.4
05/22/21 20:33:30,,174.3,166.4
05/22/21 20:34:25,,174.4,166.2
05/22/21 20:34:30,,174.4,166.2
05/22/21 20:35:25,,174.5,166.0
05/22/21 20:35:30,,174.5,166.0
05/22/21 20:36:25,,174.7,165.9
05/22/21 20:36:30,,174.7,165.9
05/22/21 20:37:25,,175.0,165.8
05/22/21 20:37:30,,175.0,165.8
05/22/21 20:38:25,,175.3,165.7
05/22/21 20:38:30,,175.3,165.7
05/22/21 20:39:25,,175.8,165.7
05/22/21 20:39:30,,175.8,165.7
05/22/21 20:40:25,,176.2,165.7
05/22/21 20:40:30,,176.2,165.7
05/22/21 20:41:25,,176.7,165.8
05/22/21 20:41:30,,176.7,165.8
05/22/21 20:42:25,,177.2,165.9
05/22/21 20:42:30,,177.2,165.9
05/22/21 20:43:25,,177.7,166.1
05/22/21 20:43:30,,177.7,166.1
05/22/21 20:44:25,,178.2,166.2
05/22/21 20:44:30,,178.2,166.2
05/22/21 20:45:20,,178.6,166.4
05/22/21 20:45:25,,178.7,166.4
05/22/21 20:45:30,,178.7,166.4
05/22/21 20:46:25,,179.2,166.6
05/22/21 20:46:30,,179.2,166.6
05/22/21 20:47:25,,179.7,166.8
05/22/21 20:47:30,,179.7,166.8
05/22/21 20:48:25,,180.2,167.0
05/22/21 20:48:30,,180.2,167.0
05/22/21 20:49:25,,180.8,167.2
05/22/21 20:49:30,,180.8,167.2
05/22/21 20:50:25,,181.2,167.5
05/22/21 20:50:30,,181.2,167.5
05/22/21 20:51:25,,181.7,167.8
05/22/21 20:51:30,,181.7,167.8
05/22/21 20:52:25,,182.1,168.0
05/22/21 20:52:30,,182.1,168.0
05/22/21 20:53:25,,182.6,168.3
05/22/21 20:53:30,,182.6,168.3
05/22/21 20:54:25,,183.1,168.6
05/22/21 20:54:30,,183.1,168.6
05/22/21 20:55:25,,183.5,168.9
05/22/21 20:55:30,,183.5,168.9
05/22/21 20:56:25,,184.0,169.2
05/22/21 20:56:30,,184.0,169.2
05/22/21 20:57:25,,184.5,169.6
05/22/21 20:57:30,,184.5,169.6
05/22/21 20:58:25,,184.9,169.9
05/22/21 20:58:30,,184.9,169.9
05/22/21 20:59:25,,185.3,170.2
05/22/21 20:59:30,,185.3,170.2
05/22/21 21:00:25,,185.7,170.6
05/22/21 21:00:30,,185.7,170.6
05/22/21 21:01:25,,186.0,170.9
05/22/21 21:01:30,,186.0,170.9
05/22/21 21:02:25,,186.3,171.2
05/22/21 21:02:30,,186.3,171.2
05/22/21 21:03:25,,186.6,171.6
05/22/21 21:03:30,,186.6,171.6
05/22/21 21:04:25,,187.0,171.9
05/22/21 21:04:30,,187.0,171.9
05/22/21 21:05:25,,187.4,172.3
05/22/21 21:05:30,,187.4,172.3
05/22/21 21:06:25,,187.7,172.7
05/22/21 21:06:30,,187.7,172.7
05/22/21 21:07:25,,188.1,173.0
05/22/21 21:07:30,,188.1,173.0
05/22/21 21:08:25,,188.4,173.4
05/22/21 21:08:30,,188.4,173.4
05/22/21 21:09:25,,188.6,173.8
05/22/21 21:09:30,,188.6,173.8
05/22/21 21:10:25,,189.0,174.2
05/22/21 21:10:30,,189.0,174.2
05/22/21 21:11:25,,189.2,174.6
05/22/21 21:11:30,,189.2,174.6
05/22/21 21:12:25,,189.5,175.0
05/22/21 21:12:30,,189.5,175.0
05/22/21 21:13:25,,189.7,175.4
